"sample_name","gene_name","value"
"Calb2_tdTpositive_cell_60","X0610007P08Rik",0
"Calb2_tdTpositive_cell_61","X0610007P08Rik",0
"Calb2_tdTpositive_cell_62","X0610007P08Rik",0
"Calb2_tdTpositive_cell_63","X0610007P08Rik",0
"Calb2_tdTpositive_cell_64","X0610007P08Rik",0
"Chat_tdTpositive_cell_1","X0610007P08Rik",0
"Chat_tdTpositive_cell_2","X0610007P08Rik",2
"Chat_tdTpositive_cell_3","X0610007P08Rik",0
"Chat_tdTpositive_cell_4","X0610007P08Rik",0
"Chat_tdTpositive_cell_5","X0610007P08Rik",1014
"Chat_tdTpositive_cell_6","X0610007P08Rik",0
"Chrna2_tdTpositive_cell_1","X0610007P08Rik",0
"Chrna2_tdTpositive_cell_2","X0610007P08Rik",0
"Chrna2_tdTpositive_cell_3","X0610007P08Rik",134
"Chrna2_tdTpositive_cell_4","X0610007P08Rik",0
"Chrna2_tdTpositive_cell_5","X0610007P08Rik",313
"Chrna2_tdTpositive_cell_6","X0610007P08Rik",0
"Chrna2_tdTpositive_cell_7","X0610007P08Rik",0
"Chrna2_tdTpositive_cell_8","X0610007P08Rik",0
"Chrna2_tdTpositive_cell_9","X0610007P08Rik",160
"Chrna2_tdTpositive_cell_10","X0610007P08Rik",0
"Chrna2_tdTpositive_cell_11","X0610007P08Rik",0
"Chrna2_tdTpositive_cell_12","X0610007P08Rik",156
"Chrna2_tdTpositive_cell_13","X0610007P08Rik",416
"Chrna2_tdTpositive_cell_14","X0610007P08Rik",0
"Chrna2_tdTpositive_cell_15","X0610007P08Rik",0
"Chrna2_tdTpositive_cell_16","X0610007P08Rik",0
"Chrna2_tdTpositive_cell_17","X0610007P08Rik",0
"Chrna2_tdTpositive_cell_18","X0610007P08Rik",0
"Chrna2_tdTpositive_cell_19","X0610007P08Rik",0
"Chrna2_tdTpositive_cell_20","X0610007P08Rik",0
"Chrna2_tdTpositive_cell_21","X0610007P08Rik",0
"Chrna2_tdTpositive_cell_22","X0610007P08Rik",0
"Chrna2_tdTpositive_cell_23","X0610007P08Rik",0
"Chrna2_tdTpositive_cell_24","X0610007P08Rik",34
"Chrna2_tdTpositive_cell_25","X0610007P08Rik",4
"Chrna2_tdTpositive_cell_26","X0610007P08Rik",0
"Chrna2_tdTpositive_cell_27","X0610007P08Rik",573.99
"Chrna2_tdTpositive_cell_28","X0610007P08Rik",0
"Chrna2_tdTpositive_cell_29","X0610007P08Rik",0
"Chrna2_tdTpositive_cell_30","X0610007P08Rik",0
"Calb2_tdTpositive_cell_1","X0610007P14Rik",0
"Calb2_tdTpositive_cell_2","X0610007P14Rik",816
"Calb2_tdTpositive_cell_3","X0610007P14Rik",84
"Calb2_tdTpositive_cell_4","X0610007P14Rik",1662.18
"Calb2_tdTpositive_cell_5","X0610007P14Rik",2825.15
"Calb2_tdTpositive_cell_6","X0610007P14Rik",3260.57
"Calb2_tdTpositive_cell_7","X0610007P14Rik",1845.39
"Calb2_tdTpositive_cell_8","X0610007P14Rik",2091.06
"Calb2_tdTpositive_cell_9","X0610007P14Rik",349
"Calb2_tdTpositive_cell_10","X0610007P14Rik",1947.01
"Calb2_tdTpositive_cell_11","X0610007P14Rik",478
"Calb2_tdTpositive_cell_12","X0610007P14Rik",984
"Calb2_tdTpositive_cell_13","X0610007P14Rik",343.79
"Calb2_tdTpositive_cell_14","X0610007P14Rik",2046.95
"Calb2_tdTpositive_cell_15","X0610007P14Rik",1716.06
"Calb2_tdTpositive_cell_16","X0610007P14Rik",0
"Calb2_tdTpositive_cell_17","X0610007P14Rik",1181
"Calb2_tdTpositive_cell_18","X0610007P14Rik",0
"Calb2_tdTpositive_cell_19","X0610007P14Rik",0
"Calb2_tdTpositive_cell_20","X0610007P14Rik",477.09
"Calb2_tdTpositive_cell_21","X0610007P14Rik",1
"Calb2_tdTpositive_cell_22","X0610007P14Rik",516.91
"Calb2_tdTpositive_cell_23","X0610007P14Rik",2.01
"Calb2_tdTpositive_cell_24","X0610007P14Rik",456
"Calb2_tdTpositive_cell_25","X0610007P14Rik",1237.29
"Calb2_tdTpositive_cell_26","X0610007P14Rik",0
"Calb2_tdTpositive_cell_27","X0610007P14Rik",0
"Calb2_tdTpositive_cell_28","X0610007P14Rik",1293
"Calb2_tdTpositive_cell_29","X0610007P14Rik",266
"Calb2_tdTpositive_cell_30","X0610007P14Rik",252
"Calb2_tdTpositive_cell_31","X0610007P14Rik",736.13
"Calb2_tdTpositive_cell_32","X0610007P14Rik",246
"Calb2_tdTpositive_cell_33","X0610007P14Rik",166
"Calb2_tdTpositive_cell_34","X0610007P14Rik",1133
"Calb2_tdTpositive_cell_35","X0610007P14Rik",405
"Calb2_tdTpositive_cell_36","X0610007P14Rik",0
"Calb2_tdTpositive_cell_37","X0610007P14Rik",932
"Calb2_tdTpositive_cell_38","X0610007P14Rik",597
"Calb2_tdTpositive_cell_39","X0610007P14Rik",335
"Calb2_tdTpositive_cell_40","X0610007P14Rik",788
"Calb2_tdTpositive_cell_41","X0610007P14Rik",424.99
"Calb2_tdTpositive_cell_42","X0610007P14Rik",348
"Calb2_tdTpositive_cell_43","X0610007P14Rik",586
"Calb2_tdTpositive_cell_44","X0610007P14Rik",630
"Calb2_tdTpositive_cell_45","X0610007P14Rik",966
"Calb2_tdTpositive_cell_46","X0610007P14Rik",0
"Calb2_tdTpositive_cell_47","X0610007P14Rik",128
"Calb2_tdTpositive_cell_48","X0610007P14Rik",26
"Calb2_tdTpositive_cell_49","X0610007P14Rik",730
"Calb2_tdTpositive_cell_50","X0610007P14Rik",506
"Calb2_tdTpositive_cell_51","X0610007P14Rik",661.55
"Calb2_tdTpositive_cell_52","X0610007P14Rik",290
"Calb2_tdTpositive_cell_53","X0610007P14Rik",561
"Calb2_tdTpositive_cell_54","X0610007P14Rik",0
"Calb2_tdTpositive_cell_55","X0610007P14Rik",1246.49
"Calb2_tdTpositive_cell_56","X0610007P14Rik",0
"Calb2_tdTpositive_cell_57","X0610007P14Rik",462
"Calb2_tdTpositive_cell_58","X0610007P14Rik",0
"Calb2_tdTpositive_cell_59","X0610007P14Rik",866
"Calb2_tdTpositive_cell_60","X0610007P14Rik",0
"Calb2_tdTpositive_cell_61","X0610007P14Rik",413
"Calb2_tdTpositive_cell_62","X0610007P14Rik",189
"Calb2_tdTpositive_cell_63","X0610007P14Rik",47
"Calb2_tdTpositive_cell_64","X0610007P14Rik",25.01
"Chat_tdTpositive_cell_1","X0610007P14Rik",1
"Chat_tdTpositive_cell_2","X0610007P14Rik",1149
"Chat_tdTpositive_cell_3","X0610007P14Rik",1366
"Chat_tdTpositive_cell_4","X0610007P14Rik",713
"Chat_tdTpositive_cell_5","X0610007P14Rik",1301
"Chat_tdTpositive_cell_6","X0610007P14Rik",2381.52
"Chrna2_tdTpositive_cell_1","X0610007P14Rik",6
"Chrna2_tdTpositive_cell_2","X0610007P14Rik",0
"Chrna2_tdTpositive_cell_3","X0610007P14Rik",305
"Chrna2_tdTpositive_cell_4","X0610007P14Rik",79
"Chrna2_tdTpositive_cell_5","X0610007P14Rik",209
"Chrna2_tdTpositive_cell_6","X0610007P14Rik",0
"Chrna2_tdTpositive_cell_7","X0610007P14Rik",430.8
"Chrna2_tdTpositive_cell_8","X0610007P14Rik",1174.21
"Chrna2_tdTpositive_cell_9","X0610007P14Rik",648
"Chrna2_tdTpositive_cell_10","X0610007P14Rik",0
"Chrna2_tdTpositive_cell_11","X0610007P14Rik",102
"Chrna2_tdTpositive_cell_12","X0610007P14Rik",37
"Chrna2_tdTpositive_cell_13","X0610007P14Rik",505.7
"Chrna2_tdTpositive_cell_14","X0610007P14Rik",3
"Chrna2_tdTpositive_cell_15","X0610007P14Rik",433.05
"Chrna2_tdTpositive_cell_16","X0610007P14Rik",1246
"Chrna2_tdTpositive_cell_17","X0610007P14Rik",117
"Chrna2_tdTpositive_cell_18","X0610007P14Rik",158
"Chrna2_tdTpositive_cell_19","X0610007P14Rik",448
"Chrna2_tdTpositive_cell_20","X0610007P14Rik",1454
"Chrna2_tdTpositive_cell_21","X0610007P14Rik",40
"Chrna2_tdTpositive_cell_22","X0610007P14Rik",236.98
"Chrna2_tdTpositive_cell_23","X0610007P14Rik",5
"Chrna2_tdTpositive_cell_24","X0610007P14Rik",593
"Chrna2_tdTpositive_cell_25","X0610007P14Rik",0
"Chrna2_tdTpositive_cell_26","X0610007P14Rik",960.7
"Chrna2_tdTpositive_cell_27","X0610007P14Rik",232
"Chrna2_tdTpositive_cell_28","X0610007P14Rik",107.03
"Chrna2_tdTpositive_cell_29","X0610007P14Rik",91
"Chrna2_tdTpositive_cell_30","X0610007P14Rik",1018.16
"Calb2_tdTpositive_cell_1","X0610007P22Rik",0
"Calb2_tdTpositive_cell_2","X0610007P22Rik",0
"Calb2_tdTpositive_cell_3","X0610007P22Rik",0
"Calb2_tdTpositive_cell_4","X0610007P22Rik",0
"Calb2_tdTpositive_cell_5","X0610007P22Rik",0
"Calb2_tdTpositive_cell_6","X0610007P22Rik",24
"Calb2_tdTpositive_cell_7","X0610007P22Rik",88.06
"Calb2_tdTpositive_cell_8","X0610007P22Rik",0
"Calb2_tdTpositive_cell_9","X0610007P22Rik",0
"Calb2_tdTpositive_cell_10","X0610007P22Rik",745.99
"Calb2_tdTpositive_cell_11","X0610007P22Rik",1
"Calb2_tdTpositive_cell_12","X0610007P22Rik",0
"Calb2_tdTpositive_cell_13","X0610007P22Rik",1156
"Calb2_tdTpositive_cell_14","X0610007P22Rik",4
"Calb2_tdTpositive_cell_15","X0610007P22Rik",0
"Calb2_tdTpositive_cell_16","X0610007P22Rik",41.63
"Calb2_tdTpositive_cell_17","X0610007P22Rik",0
"Calb2_tdTpositive_cell_18","X0610007P22Rik",0
"Calb2_tdTpositive_cell_19","X0610007P22Rik",0
"Calb2_tdTpositive_cell_20","X0610007P22Rik",0
"Calb2_tdTpositive_cell_21","X0610007P22Rik",0
"Calb2_tdTpositive_cell_22","X0610007P22Rik",205
"Calb2_tdTpositive_cell_23","X0610007P22Rik",0
"Calb2_tdTpositive_cell_24","X0610007P22Rik",118
"Calb2_tdTpositive_cell_25","X0610007P22Rik",0
"Calb2_tdTpositive_cell_26","X0610007P22Rik",0
"Calb2_tdTpositive_cell_27","X0610007P22Rik",0
"Calb2_tdTpositive_cell_28","X0610007P22Rik",0
"Calb2_tdTpositive_cell_29","X0610007P22Rik",0
"Calb2_tdTpositive_cell_30","X0610007P22Rik",195
"Calb2_tdTpositive_cell_31","X0610007P22Rik",0
"Calb2_tdTpositive_cell_32","X0610007P22Rik",0
"Calb2_tdTpositive_cell_33","X0610007P22Rik",159
"Calb2_tdTpositive_cell_34","X0610007P22Rik",0
"Calb2_tdTpositive_cell_35","X0610007P22Rik",0
"Calb2_tdTpositive_cell_36","X0610007P22Rik",0
"Calb2_tdTpositive_cell_37","X0610007P22Rik",0
"Calb2_tdTpositive_cell_38","X0610007P22Rik",0
"Calb2_tdTpositive_cell_39","X0610007P22Rik",0
"Calb2_tdTpositive_cell_40","X0610007P22Rik",0
"Calb2_tdTpositive_cell_41","X0610007P22Rik",0
"Calb2_tdTpositive_cell_42","X0610007P22Rik",0
"Calb2_tdTpositive_cell_43","X0610007P22Rik",299
"Calb2_tdTpositive_cell_44","X0610007P22Rik",0
"Calb2_tdTpositive_cell_45","X0610007P22Rik",0
"Calb2_tdTpositive_cell_46","X0610007P22Rik",0
"Calb2_tdTpositive_cell_47","X0610007P22Rik",285
"Calb2_tdTpositive_cell_48","X0610007P22Rik",0
"Calb2_tdTpositive_cell_49","X0610007P22Rik",0
"Calb2_tdTpositive_cell_50","X0610007P22Rik",0
"Calb2_tdTpositive_cell_51","X0610007P22Rik",0
"Calb2_tdTpositive_cell_52","X0610007P22Rik",0
"Calb2_tdTpositive_cell_53","X0610007P22Rik",0
"Calb2_tdTpositive_cell_54","X0610007P22Rik",0
"Calb2_tdTpositive_cell_55","X0610007P22Rik",0
"Calb2_tdTpositive_cell_56","X0610007P22Rik",290
"Calb2_tdTpositive_cell_57","X0610007P22Rik",450.69
"Calb2_tdTpositive_cell_58","X0610007P22Rik",0
"Calb2_tdTpositive_cell_59","X0610007P22Rik",1
"Calb2_tdTpositive_cell_60","X0610007P22Rik",0
"Calb2_tdTpositive_cell_61","X0610007P22Rik",0
"Calb2_tdTpositive_cell_62","X0610007P22Rik",0
"Calb2_tdTpositive_cell_63","X0610007P22Rik",237.49
"Calb2_tdTpositive_cell_64","X0610007P22Rik",0
"Chat_tdTpositive_cell_1","X0610007P22Rik",5
"Chat_tdTpositive_cell_2","X0610007P22Rik",0
"Chat_tdTpositive_cell_3","X0610007P22Rik",461
"Chat_tdTpositive_cell_4","X0610007P22Rik",0
"Chat_tdTpositive_cell_5","X0610007P22Rik",0
"Chat_tdTpositive_cell_6","X0610007P22Rik",0
"Chrna2_tdTpositive_cell_1","X0610007P22Rik",0
"Chrna2_tdTpositive_cell_2","X0610007P22Rik",0
"Chrna2_tdTpositive_cell_3","X0610007P22Rik",0
"Chrna2_tdTpositive_cell_4","X0610007P22Rik",19
"Chrna2_tdTpositive_cell_5","X0610007P22Rik",0
"Chrna2_tdTpositive_cell_6","X0610007P22Rik",433
"Chrna2_tdTpositive_cell_7","X0610007P22Rik",0
"Chrna2_tdTpositive_cell_8","X0610007P22Rik",0
"Chrna2_tdTpositive_cell_9","X0610007P22Rik",1
"Chrna2_tdTpositive_cell_10","X0610007P22Rik",17.36
"Chrna2_tdTpositive_cell_11","X0610007P22Rik",0
"Chrna2_tdTpositive_cell_12","X0610007P22Rik",14
"Chrna2_tdTpositive_cell_13","X0610007P22Rik",220
"Chrna2_tdTpositive_cell_14","X0610007P22Rik",5.42
"Chrna2_tdTpositive_cell_15","X0610007P22Rik",654
"Chrna2_tdTpositive_cell_16","X0610007P22Rik",0
"Chrna2_tdTpositive_cell_17","X0610007P22Rik",282.91
"Chrna2_tdTpositive_cell_18","X0610007P22Rik",0
"Chrna2_tdTpositive_cell_19","X0610007P22Rik",278.14
"Chrna2_tdTpositive_cell_20","X0610007P22Rik",0
"Chrna2_tdTpositive_cell_21","X0610007P22Rik",17
"Chrna2_tdTpositive_cell_22","X0610007P22Rik",211
"Chrna2_tdTpositive_cell_23","X0610007P22Rik",0
"Chrna2_tdTpositive_cell_24","X0610007P22Rik",0
"Chrna2_tdTpositive_cell_25","X0610007P22Rik",520.27
"Chrna2_tdTpositive_cell_26","X0610007P22Rik",350.64
"Chrna2_tdTpositive_cell_27","X0610007P22Rik",313
"Chrna2_tdTpositive_cell_28","X0610007P22Rik",21
"Chrna2_tdTpositive_cell_29","X0610007P22Rik",3
"Chrna2_tdTpositive_cell_30","X0610007P22Rik",216.03
"Calb2_tdTpositive_cell_1","X0610008F07Rik",0
"Calb2_tdTpositive_cell_2","X0610008F07Rik",0
"Calb2_tdTpositive_cell_3","X0610008F07Rik",0
"Calb2_tdTpositive_cell_4","X0610008F07Rik",0
"Calb2_tdTpositive_cell_5","X0610008F07Rik",0
"Calb2_tdTpositive_cell_6","X0610008F07Rik",0
"Calb2_tdTpositive_cell_7","X0610008F07Rik",0
"Calb2_tdTpositive_cell_8","X0610008F07Rik",0
"Calb2_tdTpositive_cell_9","X0610008F07Rik",0
"Calb2_tdTpositive_cell_10","X0610008F07Rik",0
"Calb2_tdTpositive_cell_11","X0610008F07Rik",0
"Calb2_tdTpositive_cell_12","X0610008F07Rik",0
"Calb2_tdTpositive_cell_13","X0610008F07Rik",0
"Calb2_tdTpositive_cell_14","X0610008F07Rik",0
"Calb2_tdTpositive_cell_15","X0610008F07Rik",0
"Calb2_tdTpositive_cell_16","X0610008F07Rik",0
"Calb2_tdTpositive_cell_17","X0610008F07Rik",0
"Calb2_tdTpositive_cell_18","X0610008F07Rik",0
"Calb2_tdTpositive_cell_19","X0610008F07Rik",0
"Calb2_tdTpositive_cell_20","X0610008F07Rik",0
"Calb2_tdTpositive_cell_21","X0610008F07Rik",0
"Calb2_tdTpositive_cell_22","X0610008F07Rik",0
"Calb2_tdTpositive_cell_23","X0610008F07Rik",0
"Calb2_tdTpositive_cell_24","X0610008F07Rik",0
"Calb2_tdTpositive_cell_25","X0610008F07Rik",0
"Calb2_tdTpositive_cell_26","X0610008F07Rik",0
"Calb2_tdTpositive_cell_27","X0610008F07Rik",0
"Calb2_tdTpositive_cell_28","X0610008F07Rik",0
"Calb2_tdTpositive_cell_29","X0610008F07Rik",0
"Calb2_tdTpositive_cell_30","X0610008F07Rik",0
"Calb2_tdTpositive_cell_31","X0610008F07Rik",0
"Calb2_tdTpositive_cell_32","X0610008F07Rik",0
"Calb2_tdTpositive_cell_33","X0610008F07Rik",0
"Calb2_tdTpositive_cell_34","X0610008F07Rik",0
"Calb2_tdTpositive_cell_35","X0610008F07Rik",0
"Calb2_tdTpositive_cell_36","X0610008F07Rik",0
"Calb2_tdTpositive_cell_37","X0610008F07Rik",0
"Calb2_tdTpositive_cell_38","X0610008F07Rik",0
"Calb2_tdTpositive_cell_39","X0610008F07Rik",0
"Calb2_tdTpositive_cell_40","X0610008F07Rik",0
"Calb2_tdTpositive_cell_41","X0610008F07Rik",0
"Calb2_tdTpositive_cell_42","X0610008F07Rik",0
"Calb2_tdTpositive_cell_43","X0610008F07Rik",0
"Calb2_tdTpositive_cell_44","X0610008F07Rik",0
"Calb2_tdTpositive_cell_45","X0610008F07Rik",0
"Calb2_tdTpositive_cell_46","X0610008F07Rik",0
"Calb2_tdTpositive_cell_47","X0610008F07Rik",0
"Calb2_tdTpositive_cell_48","X0610008F07Rik",0
"Calb2_tdTpositive_cell_49","X0610008F07Rik",0
"Calb2_tdTpositive_cell_50","X0610008F07Rik",0
"Calb2_tdTpositive_cell_51","X0610008F07Rik",0
"Calb2_tdTpositive_cell_52","X0610008F07Rik",0
"Calb2_tdTpositive_cell_53","X0610008F07Rik",0
"Calb2_tdTpositive_cell_54","X0610008F07Rik",0
"Calb2_tdTpositive_cell_55","X0610008F07Rik",0
"Calb2_tdTpositive_cell_56","X0610008F07Rik",0
"Calb2_tdTpositive_cell_57","X0610008F07Rik",0
"Calb2_tdTpositive_cell_58","X0610008F07Rik",0
"Calb2_tdTpositive_cell_59","X0610008F07Rik",0
"Calb2_tdTpositive_cell_60","X0610008F07Rik",0
"Calb2_tdTpositive_cell_61","X0610008F07Rik",0
"Calb2_tdTpositive_cell_62","X0610008F07Rik",0
"Calb2_tdTpositive_cell_63","X0610008F07Rik",0
"Calb2_tdTpositive_cell_64","X0610008F07Rik",0
"Chat_tdTpositive_cell_1","X0610008F07Rik",0
"Chat_tdTpositive_cell_2","X0610008F07Rik",0
"Chat_tdTpositive_cell_3","X0610008F07Rik",0
"Chat_tdTpositive_cell_4","X0610008F07Rik",0
"Chat_tdTpositive_cell_5","X0610008F07Rik",0
"Chat_tdTpositive_cell_6","X0610008F07Rik",0
"Chrna2_tdTpositive_cell_1","X0610008F07Rik",0
"Chrna2_tdTpositive_cell_2","X0610008F07Rik",0
"Chrna2_tdTpositive_cell_3","X0610008F07Rik",0
"Chrna2_tdTpositive_cell_4","X0610008F07Rik",0
"Chrna2_tdTpositive_cell_5","X0610008F07Rik",0
"Chrna2_tdTpositive_cell_6","X0610008F07Rik",0
"Chrna2_tdTpositive_cell_7","X0610008F07Rik",0
"Chrna2_tdTpositive_cell_8","X0610008F07Rik",0
"Chrna2_tdTpositive_cell_9","X0610008F07Rik",0
"Chrna2_tdTpositive_cell_10","X0610008F07Rik",0
"Chrna2_tdTpositive_cell_11","X0610008F07Rik",0
"Chrna2_tdTpositive_cell_12","X0610008F07Rik",0
"Chrna2_tdTpositive_cell_13","X0610008F07Rik",0
"Chrna2_tdTpositive_cell_14","X0610008F07Rik",0
"Chrna2_tdTpositive_cell_15","X0610008F07Rik",0
"Chrna2_tdTpositive_cell_16","X0610008F07Rik",0
"Chrna2_tdTpositive_cell_17","X0610008F07Rik",0
"Chrna2_tdTpositive_cell_18","X0610008F07Rik",0
"Chrna2_tdTpositive_cell_19","X0610008F07Rik",0
"Chrna2_tdTpositive_cell_20","X0610008F07Rik",0
"Chrna2_tdTpositive_cell_21","X0610008F07Rik",0
"Chrna2_tdTpositive_cell_22","X0610008F07Rik",0
"Chrna2_tdTpositive_cell_23","X0610008F07Rik",0
"Chrna2_tdTpositive_cell_24","X0610008F07Rik",0
"Chrna2_tdTpositive_cell_25","X0610008F07Rik",0
"Chrna2_tdTpositive_cell_26","X0610008F07Rik",0
"Chrna2_tdTpositive_cell_27","X0610008F07Rik",0
"Chrna2_tdTpositive_cell_28","X0610008F07Rik",0
"Chrna2_tdTpositive_cell_29","X0610008F07Rik",0
"Chrna2_tdTpositive_cell_30","X0610008F07Rik",0
"Calb2_tdTpositive_cell_1","X0610009B14Rik",0
"Calb2_tdTpositive_cell_2","X0610009B14Rik",0
"Calb2_tdTpositive_cell_3","X0610009B14Rik",0
"Calb2_tdTpositive_cell_4","X0610009B14Rik",0
"Calb2_tdTpositive_cell_5","X0610009B14Rik",0
"Calb2_tdTpositive_cell_6","X0610009B14Rik",0
"Calb2_tdTpositive_cell_7","X0610009B14Rik",0
"Calb2_tdTpositive_cell_8","X0610009B14Rik",0
"Calb2_tdTpositive_cell_9","X0610009B14Rik",0
"Calb2_tdTpositive_cell_10","X0610009B14Rik",0
"Calb2_tdTpositive_cell_11","X0610009B14Rik",0
"Calb2_tdTpositive_cell_12","X0610009B14Rik",0
"Calb2_tdTpositive_cell_13","X0610009B14Rik",0
"Calb2_tdTpositive_cell_14","X0610009B14Rik",0
"Calb2_tdTpositive_cell_15","X0610009B14Rik",0
"Calb2_tdTpositive_cell_16","X0610009B14Rik",0
"Calb2_tdTpositive_cell_17","X0610009B14Rik",0
"Calb2_tdTpositive_cell_18","X0610009B14Rik",0
"Calb2_tdTpositive_cell_19","X0610009B14Rik",0
"Calb2_tdTpositive_cell_20","X0610009B14Rik",0
"Calb2_tdTpositive_cell_21","X0610009B14Rik",0
"Calb2_tdTpositive_cell_22","X0610009B14Rik",0
"Calb2_tdTpositive_cell_23","X0610009B14Rik",0
"Calb2_tdTpositive_cell_24","X0610009B14Rik",0
"Calb2_tdTpositive_cell_25","X0610009B14Rik",0
"Calb2_tdTpositive_cell_26","X0610009B14Rik",0
"Calb2_tdTpositive_cell_27","X0610009B14Rik",0
"Calb2_tdTpositive_cell_28","X0610009B14Rik",0
"Calb2_tdTpositive_cell_29","X0610009B14Rik",0
"Calb2_tdTpositive_cell_30","X0610009B14Rik",0
"Calb2_tdTpositive_cell_31","X0610009B14Rik",0
"Calb2_tdTpositive_cell_32","X0610009B14Rik",0
"Calb2_tdTpositive_cell_33","X0610009B14Rik",0
"Calb2_tdTpositive_cell_34","X0610009B14Rik",0
"Calb2_tdTpositive_cell_35","X0610009B14Rik",0
"Calb2_tdTpositive_cell_36","X0610009B14Rik",0
"Calb2_tdTpositive_cell_37","X0610009B14Rik",0
"Calb2_tdTpositive_cell_38","X0610009B14Rik",0
"Calb2_tdTpositive_cell_39","X0610009B14Rik",0
"Calb2_tdTpositive_cell_40","X0610009B14Rik",0
"Calb2_tdTpositive_cell_41","X0610009B14Rik",0
"Calb2_tdTpositive_cell_42","X0610009B14Rik",0
"Calb2_tdTpositive_cell_43","X0610009B14Rik",0
"Calb2_tdTpositive_cell_44","X0610009B14Rik",0
"Calb2_tdTpositive_cell_45","X0610009B14Rik",0
"Calb2_tdTpositive_cell_46","X0610009B14Rik",0
"Calb2_tdTpositive_cell_47","X0610009B14Rik",0
"Calb2_tdTpositive_cell_48","X0610009B14Rik",0
"Calb2_tdTpositive_cell_49","X0610009B14Rik",0
"Calb2_tdTpositive_cell_50","X0610009B14Rik",0
"Calb2_tdTpositive_cell_51","X0610009B14Rik",0
"Calb2_tdTpositive_cell_52","X0610009B14Rik",0
"Calb2_tdTpositive_cell_53","X0610009B14Rik",0
"Calb2_tdTpositive_cell_54","X0610009B14Rik",0
"Calb2_tdTpositive_cell_55","X0610009B14Rik",0
"Calb2_tdTpositive_cell_56","X0610009B14Rik",0
"Calb2_tdTpositive_cell_57","X0610009B14Rik",0
"Calb2_tdTpositive_cell_58","X0610009B14Rik",0
"Calb2_tdTpositive_cell_59","X0610009B14Rik",0
"Calb2_tdTpositive_cell_60","X0610009B14Rik",0
"Calb2_tdTpositive_cell_61","X0610009B14Rik",0
"Calb2_tdTpositive_cell_62","X0610009B14Rik",0
"Calb2_tdTpositive_cell_63","X0610009B14Rik",0
"Calb2_tdTpositive_cell_64","X0610009B14Rik",0
"Chat_tdTpositive_cell_1","X0610009B14Rik",0
"Chat_tdTpositive_cell_2","X0610009B14Rik",0
"Chat_tdTpositive_cell_3","X0610009B14Rik",0
"Chat_tdTpositive_cell_4","X0610009B14Rik",0
"Chat_tdTpositive_cell_5","X0610009B14Rik",0
"Chat_tdTpositive_cell_6","X0610009B14Rik",0
"Chrna2_tdTpositive_cell_1","X0610009B14Rik",0
"Chrna2_tdTpositive_cell_2","X0610009B14Rik",0
"Chrna2_tdTpositive_cell_3","X0610009B14Rik",0
"Chrna2_tdTpositive_cell_4","X0610009B14Rik",0
"Chrna2_tdTpositive_cell_5","X0610009B14Rik",0
"Chrna2_tdTpositive_cell_6","X0610009B14Rik",0
"Chrna2_tdTpositive_cell_7","X0610009B14Rik",0
"Chrna2_tdTpositive_cell_8","X0610009B14Rik",0
"Chrna2_tdTpositive_cell_9","X0610009B14Rik",0
"Chrna2_tdTpositive_cell_10","X0610009B14Rik",0
"Chrna2_tdTpositive_cell_11","X0610009B14Rik",0
"Chrna2_tdTpositive_cell_12","X0610009B14Rik",0
"Chrna2_tdTpositive_cell_13","X0610009B14Rik",0
"Chrna2_tdTpositive_cell_14","X0610009B14Rik",0
"Chrna2_tdTpositive_cell_15","X0610009B14Rik",0
"Chrna2_tdTpositive_cell_16","X0610009B14Rik",0
"Chrna2_tdTpositive_cell_17","X0610009B14Rik",0
"Chrna2_tdTpositive_cell_18","X0610009B14Rik",0
"Chrna2_tdTpositive_cell_19","X0610009B14Rik",0
"Chrna2_tdTpositive_cell_20","X0610009B14Rik",0
"Chrna2_tdTpositive_cell_21","X0610009B14Rik",0
"Chrna2_tdTpositive_cell_22","X0610009B14Rik",0
"Chrna2_tdTpositive_cell_23","X0610009B14Rik",0
"Chrna2_tdTpositive_cell_24","X0610009B14Rik",0
"Chrna2_tdTpositive_cell_25","X0610009B14Rik",0
"Chrna2_tdTpositive_cell_26","X0610009B14Rik",0
"Chrna2_tdTpositive_cell_27","X0610009B14Rik",0
"Chrna2_tdTpositive_cell_28","X0610009B14Rik",0
"Chrna2_tdTpositive_cell_29","X0610009B14Rik",0
"Chrna2_tdTpositive_cell_30","X0610009B14Rik",0
"Calb2_tdTpositive_cell_1","X0610009B22Rik",1
"Calb2_tdTpositive_cell_2","X0610009B22Rik",0
"Calb2_tdTpositive_cell_3","X0610009B22Rik",169
"Calb2_tdTpositive_cell_4","X0610009B22Rik",1163.41
"Calb2_tdTpositive_cell_5","X0610009B22Rik",1
"Calb2_tdTpositive_cell_6","X0610009B22Rik",1
"Calb2_tdTpositive_cell_7","X0610009B22Rik",1808.58
"Calb2_tdTpositive_cell_8","X0610009B22Rik",791.36
"Calb2_tdTpositive_cell_9","X0610009B22Rik",0
"Calb2_tdTpositive_cell_10","X0610009B22Rik",1841.62
"Calb2_tdTpositive_cell_11","X0610009B22Rik",308.3
"Calb2_tdTpositive_cell_12","X0610009B22Rik",36
"Calb2_tdTpositive_cell_13","X0610009B22Rik",1677.5
"Calb2_tdTpositive_cell_14","X0610009B22Rik",1224.92
"Calb2_tdTpositive_cell_15","X0610009B22Rik",1035.24
"Calb2_tdTpositive_cell_16","X0610009B22Rik",1154.74
